Latitude (decimal degrees):	3.041
Longitude (decimal degrees):	31.053
Elevation (m):	899
Radiation database:	PVGIS-SARAH2


Slope: 5 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190618:1106,626.97,850.73,63.57,28.39,1.24,0.0
20190618:1206,563.67,754.77,52.63,28.75,1.38,0.0
20190618:1306,428.51,567.43,39.88,28.59,1.38,0.0
20190618:1406,260.83,355.66,26.45,28.14,1.31,0.0
20190618:1506,46.95,77.07,12.76,27.4,1.66,0.0
20190618:1606,0.0,0.0,0.0,26.19,1.72,0.0
20190618:1706,0.0,0.0,0.0,24.82,1.79,0.0
20190618:1806,0.0,0.0,0.0,23.37,1.24,0.0
20190618:1906,0.0,0.0,0.0,22.77,1.24,0.0
20190618:2006,0.0,0.0,0.0,23.46,0.76,0.0
20190618:2106,0.0,0.0,0.0,22.84,0.9,0.0
20190618:2206,0.0,0.0,0.0,22.21,0.97,0.0
20190618:2306,0.0,0.0,0.0,21.63,1.03,0.0
20190619:0006,0.0,0.0,0.0,20.94,1.17,0.0
20190619:0106,0.0,0.0,0.0,20.79,1.17,0.0
20190619:0206,0.0,0.0,0.0,20.5,1.1,0.0
20190619:0306,0.0,0.0,0.0,19.89,1.24,0.0
20190619:0406,4.82,16.08,3.37,19.38,1.38,0.0
20190619:0506,127.06,183.64,17.13,21.21,0.55,0.0
20190619:0606,301.52,397.8,30.77,23.46,0.28,0.0
20190619:0706,463.97,608.82,44.04,24.94,0.76,0.0
20190619:0806,589.76,783.71,56.39,26.05,1.24,0.0
20190619:0906,653.12,877.94,66.23,27.15,1.59,0.0
20190619:1006,664.54,898.14,69.49,28.09,1.72,0.0
20190619:1106,622.54,837.74,63.59,28.8,1.79,0.0
20190619:1206,553.69,735.6,52.66,28.94,1.93,0.0
20190619:1306,425.83,561.08,39.92,28.94,2.0,0.0
20190619:1406,257.45,349.68,26.5,28.53,2.21,0.0
20190619:1506,67.74,108.64,12.8,27.66,1.79,0.0
20190619:1606,0.0,0.0,0.0,26.24,0.97,0.0
20190619:1706,0.0,0.0,0.0,25.03,0.9,0.0
20190619:1806,0.0,0.0,0.0,26.5,0.34,0.0
20190619:1906,0.0,0.0,0.0,23.23,1.17,0.0
20190619:2006,0.0,0.0,0.0,22.61,1.17,0.0
20190619:2106,0.0,0.0,0.0,22.04,1.17,0.0
20190619:2206,0.0,0.0,0.0,21.53,1.17,0.0
20190619:2306,0.0,0.0,0.0,20.93,1.31,0.0
20190620:0006,0.0,0.0,0.0,21.23,0.9,0.0
20190620:0106,0.0,0.0,0.0,21.88,0.62,0.0
20190620:0206,0.0,0.0,0.0,21.9,0.69,0.0
20190620:0306,0.0,0.0,0.0,21.98,0.62,0.0
20190620:0406,0.0,2.0,3.32,21.5,0.83,0.0
20190620:0506,111.36,159.84,17.08,21.25,0.83,0.0
20190620:0606,310.89,407.77,30.72,23.44,0.9,0.0
20190620:0706,466.03,614.75,43.99,25.17,0.48,0.0
20190620:0806,579.35,776.26,56.34,26.38,0.83,0.0
20190620:0906,643.78,870.45,66.19,27.23,1.24,0.0
20190620:1006,668.98,909.06,69.48,28.34,1.52,0.0
20190620:1106,628.02,844.04,63.62,28.93,1.93,0.0
20190620:1206,551.87,733.71,52.7,29.3,2.0,0.0
20190620:1306,392.06,517.12,39.97,29.29,2.14,0.0
20190620:1406,187.79,256.9,26.54,28.94,1.93,0.0
20190620:1506,47.17,77.88,12.85,28.22,1.24,0.0
20190620:1606,0.0,0.0,0.0,27.35,0.28,0.0
20190620:1706,0.0,0.0,0.0,25.33,0.76,0.0
20190620:1806,0.0,0.0,0.0,24.28,1.1,0.0
20190620:1906,0.0,0.0,0.0,23.79,0.97,0.0
20190620:2006,0.0,0.0,0.0,24.2,0.76,0.0
20190620:2106,0.0,0.0,0.0,23.91,0.69,0.0
20190620:2206,0.0,0.0,0.0,23.41,0.69,0.0
20190620:2306,0.0,0.0,0.0,22.55,0.83,0.0
20190621:0006,0.0,0.0,0.0,22.14,0.9,0.0
20190621:0106,0.0,0.0,0.0,22.72,0.76,0.0
20190621:0206,0.0,0.0,0.0,22.75,0.55,0.0
20190621:0306,0.0,0.0,0.0,22.39,0.62,0.0
20190621:0406,0.0,3.0,3.28,21.48,0.9,0.0
20190621:0506,87.67,127.47,17.03,21.96,0.55,0.0
20190621:0606,161.12,217.33,30.67,23.46,0.48,0.0
20190621:0706,390.65,510.55,43.94,25.13,1.03,0.0
20190621:0806,577.63,770.7,56.3,26.14,0.97,0.0
20190621:0906,636.97,869.48,66.16,27.23,0.76,0.0
20190621:1006,661.74,903.5,69.48,28.08,1.17,0.0
20190621:1106,625.63,843.09,63.64,28.64,1.66,0.0
20190621:1206,560.28,744.54,52.74,29.16,2.0,0.0
20190621:1306,422.74,554.02,40.01,28.27,2.21,0.0
20190621:1406,166.05,226.86,26.59,27.29,2.0,0.0
20190621:1506,20.92,40.93,12.9,26.54,1.17,0.0
20190621:1606,0.0,0.0,0.0,25.92,1.17,0.0
20190621:1706,0.0,0.0,0.0,24.67,1.72,0.0
20190621:1806,0.0,0.0,0.0,23.98,2.14,0.0
20190621:1906,0.0,0.0,0.0,23.44,2.0,0.0
20190621:2006,0.0,0.0,0.0,23.05,2.0,0.0
20190621:2106,0.0,0.0,0.0,22.53,1.93,0.0
20190621:2206,0.0,0.0,0.0,21.94,1.66,0.0
20190621:2306,0.0,0.0,0.0,21.23,1.45,0.0
20190622:0006,0.0,0.0,0.0,21.14,1.66,0.0
20190622:0106,0.0,0.0,0.0,20.79,1.59,0.0
20190622:0206,0.0,0.0,0.0,20.41,1.52,0.0
20190622:0306,0.0,0.0,0.0,20.17,1.66,0.0
20190622:0406,3.69,14.08,3.23,20.0,1.59,0.0
20190622:0506,21.59,40.93,16.98,20.58,0.83,0.0
20190622:0606,70.81,104.83,30.62,22.55,0.62,0.0
20190622:0706,77.75,113.81,43.9,24.04,2.34,0.0
20190622:0806,88.36,127.79,56.26,25.76,2.83,0.0
20190622:0906,106.06,150.75,66.14,27.34,2.9,0.0
20190622:1006,126.16,176.71,69.49,28.39,2.55,0.0
20190622:1106,123.14,173.71,63.68,29.18,2.14,0.0
20190622:1206,231.07,310.01,52.78,29.21,2.34,0.0
20190622:1306,164.57,224.36,40.06,27.73,2.07,0.0
20190622:1406,127.96,177.72,26.64,24.92,0.28,0.0
20190622:1506,84.33,139.95,12.95,24.0,1.38,0.0
20190622:1606,0.0,0.0,0.0,23.23,0.97,0.0
20190622:1706,0.0,0.0,0.0,22.23,0.76,0.0
20190622:1806,0.0,0.0,0.0,21.96,1.38,0.0
20190622:1906,0.0,0.0,0.0,23.11,0.69,0.0
20190622:2006,0.0,0.0,0.0,22.05,0.9,0.0
20190622:2106,0.0,0.0,0.0,22.3,0.76,0.0
20190622:2206,0.0,0.0,0.0,22.37,0.55,0.0
20190622:2306,0.0,0.0,0.0,22.11,0.34,0.0
20190623:0006,0.0,0.0,0.0,21.82,0.28,0.0
20190623:0106,0.0,0.0,0.0,21.45,0.34,0.0
20190623:0206,0.0,0.0,0.0,21.16,0.55,0.0
20190623:0306,0.0,0.0,0.0,20.17,0.9,0.0
20190623:0406,3.16,13.09,3.18,20.12,0.83,0.0
20190623:0506,121.99,176.6,16.93,20.88,0.41,0.0
20190623:0606,302.69,398.98,30.57,22.53,0.0,0.0
20190623:0706,410.93,539.96,43.85,24.02,0.21,0.0
20190623:0806,561.91,761.58,56.22,25.47,0.0,0.0
20190623:0906,630.6,868.52,66.12,26.82,0.28,0.0
20190623:1006,653.51,903.52,69.51,27.88,0.55,0.0
20190623:1106,614.61,843.12,63.72,28.62,0.69,0.0
20190623:1206,474.85,636.33,52.83,28.54,0.9,0.0
20190623:1306,30.01,53.91,40.11,28.35,0.76,0.0
20190623:1406,89.37,130.69,26.69,27.63,0.69,0.0
20190623:1506,42.61,70.5,13.0,25.7,0.9,0.0
20190623:1606,0.0,0.0,0.0,24.32,0.55,0.0
20190623:1706,0.0,0.0,0.0,23.37,1.24,0.0
20190623:1806,0.0,0.0,0.0,22.37,1.52,0.0
20190623:1906,0.0,0.0,0.0,21.58,1.17,0.0
20190623:2006,0.0,0.0,0.0,21.08,1.31,0.0
20190623:2106,0.0,0.0,0.0,20.48,1.45,0.0
20190623:2206,0.0,0.0,0.0,20.11,1.52,0.0
20190623:2306,0.0,0.0,0.0,19.81,1.31,0.0
20190624:0006,0.0,0.0,0.0,19.73,1.1,0.0
20190624:0106,0.0,0.0,0.0,19.27,1.38,0.0
20190624:0206,0.0,0.0,0.0,18.92,1.45,0.0
20190624:0306,0.0,0.0,0.0,18.84,1.38,0.0
20190624:0406,0.0,3.99,3.13,18.99,1.1,0.0
20190624:0506,121.41,176.3,16.89,20.87,0.28,0.0
20190624:0606,311.01,407.98,30.53,22.39,0.41,0.0
20190624:0706,457.99,599.26,43.81,24.34,0.69,0.0
20190624:0806,572.5,765.94,56.19,25.54,0.62,0.0
20190624:0906,527.88,708.98,66.11,26.78,0.83,0.0
20190624:1006,645.03,881.32,69.53,27.81,0.97,0.0
20190624:1106,547.18,736.21,63.76,28.31,1.24,0.0
20190624:1206,98.07,141.77,52.88,28.21,1.38,0.0
20190624:1306,166.85,228.36,40.16,27.64,0.76,0.0
20190624:1406,228.9,309.17,26.74,25.45,0.34,0.0
20190624:1506,53.84,85.47,13.05,23.98,1.31,0.0
20190624:1606,0.0,0.0,0.0,23.0,1.24,0.0
20190624:1706,0.0,0.0,0.0,22.38,0.9,0.0
20190624:1806,0.0,0.0,0.0,21.68,0.69,0.0
20190624:1906,0.0,0.0,0.0,21.69,0.34,0.0
20190624:2006,0.0,0.0,0.0,20.83,0.83,0.0
20190624:2106,0.0,0.0,0.0,20.35,0.9,0.0
20190624:2206,0.0,0.0,0.0,19.9,1.17,0.0
20190624:2306,0.0,0.0,0.0,19.74,1.24,0.0
20190625:0006,0.0,0.0,0.0,19.41,1.31,0.0
20190625:0106,0.0,0.0,0.0,19.44,1.24,0.0
20190625:0206,0.0,0.0,0.0,19.57,1.1,0.0
20190625:0306,0.0,0.0,0.0,19.57,1.03,0.0
20190625:0406,0.0,2.0,3.08,19.25,1.45,0.0
20190625:0506,48.49,75.87,16.84,19.92,0.9,0.0
20190625:0606,80.69,116.81,30.49,22.15,0.97,0.0
20190625:0706,466.23,605.66,43.78,23.2,0.83,0.0
20190625:0806,488.99,647.31,56.16,25.01,0.69,0.0
20190625:0906,553.59,744.15,66.1,25.92,0.69,0.0
20190625:1006,538.17,724.51,69.55,27.42,1.03,0.0
20190625:1106,581.48,783.94,63.81,27.85,1.17,0.0
20190625:1206,532.95,709.6,52.93,26.59,0.9,0.0
20190625:1306,403.5,537.74,40.21,26.55,0.07,0.0
20190625:1406,163.54,223.31,26.79,26.35,1.17,0.0
20190625:1506,84.52,139.21,13.09,25.27,1.52,0.0
20190625:1606,0.0,0.0,0.0,24.48,1.52,0.0
20190625:1706,0.0,0.0,0.0,23.69,1.86,0.0
20190625:1806,0.0,0.0,0.0,22.96,1.72,0.0
20190625:1906,0.0,0.0,0.0,22.66,2.07,0.0
20190625:2006,0.0,0.0,0.0,22.1,1.66,0.0
20190625:2106,0.0,0.0,0.0,21.86,0.9,0.0
20190625:2206,0.0,0.0,0.0,20.88,1.1,0.0
20190625:2306,0.0,0.0,0.0,20.45,1.17,0.0
20190626:0006,0.0,0.0,0.0,21.46,0.69,0.0
20190626:0106,0.0,0.0,0.0,21.78,0.14,0.0
20190626:0206,0.0,0.0,0.0,21.48,0.28,0.0
20190626:0306,0.0,0.0,0.0,20.97,0.48,0.0
20190626:0406,1.28,8.99,3.03,20.51,0.34,0.0
20190626:0506,8.53,21.96,16.79,20.75,0.28,0.0
20190626:0606,163.98,219.15,30.45,22.13,0.9,0.0
20190626:0706,227.72,296.44,43.74,22.17,1.72,0.0
20190626:0806,327.81,423.75,56.14,22.67,1.45,0.0
20190626:0906,409.94,535.28,66.1,23.35,0.97,0.0
20190626:1006,495.69,655.47,69.59,24.37,0.9,0.0
20190626:1106,540.05,715.24,63.86,25.4,1.24,0.0
20190626:1206,561.45,740.24,52.99,25.92,1.38,0.0
20190626:1306,398.98,520.93,40.27,26.31,1.59,0.0
20190626:1406,236.06,316.96,26.84,25.98,1.52,0.0
20190626:1506,86.53,144.81,13.14,25.56,1.59,0.0
20190626:1606,0.0,0.0,0.0,24.53,0.41,0.0
20190626:1706,0.0,0.0,0.0,23.83,0.69,0.0
20190626:1806,0.0,0.0,0.0,23.39,0.76,0.0
20190626:1906,0.0,0.0,0.0,23.75,0.62,0.0
20190626:2006,0.0,0.0,0.0,22.47,1.03,0.0
20190626:2106,0.0,0.0,0.0,22.02,1.03,0.0
20190626:2206,0.0,0.0,0.0,21.35,1.17,0.0
20190626:2306,0.0,0.0,0.0,20.97,1.17,0.0
20190627:0006,0.0,0.0,0.0,21.4,0.9,0.0
20190627:0106,0.0,0.0,0.0,22.2,0.55,0.0
20190627:0206,0.0,0.0,0.0,20.46,0.97,0.0
20190627:0306,0.0,0.0,0.0,19.26,1.38,0.0
20190627:0406,4.08,15.01,2.98,19.42,1.38,0.0
20190627:0506,114.3,164.31,16.75,20.17,0.62,0.0
20190627:0606,300.65,393.76,30.41,21.93,0.34,0.0
20190627:0706,449.56,589.69,43.71,24.22,0.48,0.0
20190627:0806,552.76,746.27,56.12,25.57,0.14,0.0
20190627:0906,605.12,830.28,66.1,26.78,0.28,0.0
20190627:1006,621.91,850.51,69.63,27.86,0.83,0.0
20190627:1106,579.11,781.36,63.92,27.55,1.03,0.0
20190627:1206,470.7,628.48,53.05,28.04,0.97,0.0
20190627:1306,416.58,551.17,40.32,28.21,1.24,0.0
20190627:1406,36.03,61.9,26.89,27.61,0.62,0.0
20190627:1506,87.37,149.18,13.19,27.2,0.41,0.0
20190627:1606,0.0,0.0,0.0,26.19,0.69,0.0
20190627:1706,0.0,0.0,0.0,26.09,0.41,0.0
20190627:1806,0.0,0.0,0.0,25.32,0.41,0.0
20190627:1906,0.0,0.0,0.0,24.05,1.03,0.0
20190627:2006,0.0,0.0,0.0,22.27,1.31,0.0
20190627:2106,0.0,0.0,0.0,21.31,1.72,0.0
20190627:2206,0.0,0.0,0.0,21.59,1.86,0.0
20190627:2306,0.0,0.0,0.0,21.41,1.79,0.0
20190628:0006,0.0,0.0,0.0,20.84,1.38,0.0
20190628:0106,0.0,0.0,0.0,20.35,1.52,0.0
20190628:0206,0.0,0.0,0.0,19.53,1.52,0.0
20190628:0306,0.0,0.0,0.0,19.24,1.17,0.0
20190628:0406,0.45,6.99,2.94,19.77,1.1,0.0
20190628:0506,55.2,84.71,16.71,20.65,0.69,0.0
20190628:0606,89.58,127.79,30.37,21.9,0.48,0.0
20190628:0706,127.64,175.71,43.68,23.84,1.03,0.0
20190628:0806,365.88,481.34,56.1,25.38,0.9,0.0
20190628:0906,211.1,283.49,66.11,26.74,0.9,0.0
20190628:1006,512.47,684.54,69.67,27.78,1.52,0.0
20190628:1106,616.46,820.5,63.98,27.86,2.14,0.0
20190628:1206,423.41,553.31,53.11,26.3,1.93,0.0
20190628:1306,375.22,494.73,40.38,26.11,0.62,0.0
20190628:1406,252.91,341.48,26.95,26.17,0.83,0.0
20190628:1506,88.02,148.62,13.24,26.12,1.1,0.0
20190628:1606,0.0,0.0,0.0,24.87,0.9,0.0
20190628:1706,0.0,0.0,0.0,23.4,1.1,0.0
20190628:1806,0.0,0.0,0.0,24.65,0.28,0.0
20190628:1906,0.0,0.0,0.0,21.71,1.38,0.0
20190628:2006,0.0,0.0,0.0,20.81,1.38,0.0
20190628:2106,0.0,0.0,0.0,20.54,1.1,0.0
20190628:2206,0.0,0.0,0.0,20.88,0.9,0.0
20190628:2306,0.0,0.0,0.0,21.53,0.55,0.0
20190629:0006,0.0,0.0,0.0,21.24,0.62,0.0
20190629:0106,0.0,0.0,0.0,20.5,0.76,0.0
20190629:0206,0.0,0.0,0.0,20.48,0.69,0.0
20190629:0306,0.0,0.0,0.0,20.32,0.69,0.0
20190629:0406,1.66,10.07,2.89,20.21,0.69,0.0
20190629:0506,57.42,87.56,16.66,20.42,0.62,0.0
20190629:0606,169.34,226.86,30.33,22.58,0.34,0.0
20190629:0706,201.85,270.0,43.65,24.56,0.14,0.0
20190629:0806,534.77,722.83,56.09,26.16,0.14,0.0
20190629:0906,591.2,807.47,66.13,27.23,0.48,0.0
20190629:1006,453.58,607.6,69.73,28.38,1.24,0.0
20190629:1106,614.86,826.31,64.05,28.22,1.66,0.0
20190629:1206,518.92,694.75,53.17,28.42,1.1,0.0
20190629:1306,59.03,91.85,40.44,27.46,1.31,0.0
20190629:1406,154.38,212.28,27.0,26.95,1.03,0.0
20190629:1506,82.85,134.25,13.29,26.52,1.38,0.0
20190629:1606,0.0,0.0,0.0,25.35,1.17,0.0
20190629:1706,0.0,0.0,0.0,23.92,1.52,0.0
20190629:1806,0.0,0.0,0.0,23.04,1.66,0.0
20190629:1906,0.0,0.0,0.0,22.33,1.38,0.0
20190629:2006,0.0,0.0,0.0,21.54,1.45,0.0
20190629:2106,0.0,0.0,0.0,21.03,1.31,0.0
20190629:2206,0.0,0.0,0.0,20.65,1.17,0.0
20190629:2306,0.0,0.0,0.0,21.46,0.62,0.0
20190630:0006,0.0,0.0,0.0,19.61,1.72,0.0
20190630:0106,0.0,0.0,0.0,19.13,1.59,0.0
20190630:0206,0.0,0.0,0.0,18.67,1.52,0.0
20190630:0306,0.0,0.0,0.0,18.22,1.45,0.0
20190630:0406,0.87,7.99,2.84,17.78,1.45,0.0
20190630:0506,21.69,40.93,16.62,19.68,0.55,0.0
20190630:0606,162.86,219.15,30.3,22.68,0.14,0.0
20190630:0706,384.2,500.42,43.63,24.16,0.9,0.0
20190630:0806,498.73,658.36,56.08,25.79,1.17,0.0
20190630:0906,519.34,689.87,66.15,27.0,1.59,0.0
20190630:1006,589.48,786.52,69.79,27.53,1.93,0.0
20190630:1106,537.38,712.0,64.12,28.13,2.28,0.0
20190630:1206,314.53,415.52,53.24,28.4,2.34,0.0
20190630:1306,317.12,416.63,40.5,27.32,1.93,0.0
20190630:1406,230.59,311.71,27.05,27.32,1.31,0.0
20190630:1506,81.99,132.25,13.34,26.98,1.45,0.0
20190630:1606,0.0,0.0,0.0,25.34,1.03,0.0
20190630:1706,0.0,0.0,0.0,24.45,0.9,0.0
20190630:1806,0.0,0.0,0.0,23.29,1.31,0.0
20190630:1906,0.0,0.0,0.0,22.17,1.38,0.0
20190630:2006,0.0,0.0,0.0,22.16,1.1,0.0
20190630:2106,0.0,0.0,0.0,23.36,0.83,0.0
20190630:2206,0.0,0.0,0.0,23.15,0.69,0.0
20190630:2306,0.0,0.0,0.0,22.87,0.76,0.0
20190701:0006,0.0,0.0,0.0,22.59,0.21,0.0
20190701:0106,0.0,0.0,0.0,22.37,0.07,0.0
20190701:0206,0.0,0.0,0.0,22.04,0.0,0.0
20190701:0306,0.0,0.0,0.0,21.7,0.28,0.0
20190701:0406,0.44,6.99,2.79,21.29,0.9,0.0
20190701:0506,23.78,43.93,16.58,20.66,0.83,0.0
20190701:0606,147.16,199.81,30.27,23.04,0.28,0.0
20190701:0706,261.14,343.94,43.61,24.82,0.83,0.0
20190701:0806,559.99,744.93,56.08,26.21,1.1,0.0
20190701:0906,625.04,843.6,66.17,27.41,1.31,0.0
20190701:1006,669.44,908.14,69.86,28.34,1.66,0.0
20190701:1106,645.67,867.14,64.2,28.97,2.14,0.0
20190701:1206,562.46,744.04,53.31,29.07,2.41,0.0
20190701:1306,442.88,581.1,40.56,29.11,2.55,0.0
20190701:1406,267.72,361.67,27.11,28.62,2.55,0.0
20190701:1506,84.86,137.79,13.38,27.88,2.28,0.0
20190701:1606,0.0,0.0,0.0,26.68,2.14,0.0
20190701:1706,0.0,0.0,0.0,25.32,1.79,0.0
20190701:1806,0.0,0.0,0.0,24.32,1.66,0.0
20190701:1906,0.0,0.0,0.0,23.16,1.45,0.0
20190701:2006,0.0,0.0,0.0,22.87,1.17,0.0
20190701:2106,0.0,0.0,0.0,23.68,0.83,0.0
20190701:2206,0.0,0.0,0.0,24.05,0.76,0.0
20190701:2306,0.0,0.0,0.0,23.58,0.76,0.0
20190702:0006,0.0,0.0,0.0,22.09,1.03,0.0
20190702:0106,0.0,0.0,0.0,20.69,1.31,0.0
20190702:0206,0.0,0.0,0.0,20.12,1.45,0.0
20190702:0306,0.0,0.0,0.0,19.98,1.31,0.0
20190702:0406,0.0,1.0,2.75,19.79,1.24,0.0
20190702:0506,11.78,26.96,16.54,20.8,0.76,0.0
20190702:0606,39.91,65.89,30.24,23.29,0.55,0.0
20190702:0706,278.17,366.93,43.59,24.41,0.21,0.0
20190702:0806,57.79,89.85,56.08,26.15,0.69,0.0
20190702:0906,491.65,655.73,66.21,27.54,1.38,0.0
20190702:1006,636.4,857.7,69.93,28.59,1.93,0.0
20190702:1106,640.93,859.01,64.28,29.22,2.34,0.0
20190702:1206,566.32,748.73,53.38,29.24,2.55,0.0
20190702:1306,418.83,550.4,40.62,28.87,2.28,0.0
20190702:1406,218.34,294.82,27.16,28.22,2.48,0.0
20190702:1506,61.03,96.54,13.43,26.92,2.76,0.0
20190702:1606,0.0,0.0,0.0,25.55,2.28,0.0
20190702:1706,0.0,0.0,0.0,24.46,1.79,0.0
20190702:1806,0.0,0.0,0.0,23.64,1.45,0.0
20190702:1906,0.0,0.0,0.0,22.8,1.38,0.0
20190702:2006,0.0,0.0,0.0,22.42,1.45,0.0
20190702:2106,0.0,0.0,0.0,21.88,1.38,0.0
20190702:2206,0.0,0.0,0.0,21.46,1.45,0.0
20190702:2306,0.0,0.0,0.0,20.98,1.24,0.0
20190703:0006,0.0,0.0,0.0,20.65,1.1,0.0
20190703:0106,0.0,0.0,0.0,20.22,1.17,0.0
20190703:0206,0.0,0.0,0.0,20.58,1.1,0.0
20190703:0306,0.0,0.0,0.0,20.75,1.03,0.0
20190703:0406,1.28,8.99,2.7,20.64,0.9,0.0
20190703:0506,131.08,195.41,16.51,21.06,0.62,0.0
20190703:0606,205.49,271.02,30.21,21.54,0.28,0.0
20190703:0706,360.32,467.75,43.57,23.98,1.17,0.0
20190703:0806,579.56,763.93,56.08,24.71,1.24,0.0
20190703:0906,644.41,866.6,66.24,26.42,1.31,0.0
20190703:1006,646.1,875.96,70.01,27.79,1.38,0.0
20190703:1106,464.1,618.49,64.37,28.52,1.66,0.0
20190703:1206,537.33,715.23,53.45,28.81,1.72,0.0
20190703:1306,390.57,516.81,40.68,28.79,1.52,0.0
20190703:1406,258.51,350.18,27.21,28.42,1.72,0.0
20190703:1506,61.98,98.36,13.47,27.7,1.93,0.0
20190703:1606,0.0,0.0,0.0,26.46,1.59,0.0
20190703:1706,0.0,0.0,0.0,25.46,1.52,0.0
20190703:1806,0.0,0.0,0.0,24.09,1.38,0.0
20190703:1906,0.0,0.0,0.0,23.54,1.24,0.0
20190703:2006,0.0,0.0,0.0,22.96,1.38,0.0
20190703:2106,0.0,0.0,0.0,22.09,1.45,0.0
20190703:2206,0.0,0.0,0.0,21.52,0.97,0.0
20190703:2306,0.0,0.0,0.0,22.36,0.41,0.0
20190704:0006,0.0,0.0,0.0,20.9,1.03,0.0
20190704:0106,0.0,0.0,0.0,19.67,1.79,0.0
20190704:0206,0.0,0.0,0.0,19.46,1.66,0.0
20190704:0306,0.0,0.0,0.0,19.44,1.52,0.0
20190704:0406,2.13,10.98,2.66,19.4,1.03,0.0
20190704:0506,132.94,197.86,16.47,20.41,0.55,0.0
20190704:0606,315.77,415.01,30.18,22.23,0.28,0.0
20190704:0706,472.85,622.14,43.56,24.34,0.41,0.0
20190704:0806,588.36,784.26,56.09,25.94,1.03,0.0
20190704:0906,660.0,888.94,66.29,27.33,1.59,0.0
20190704:1006,682.01,923.31,70.09,28.19,1.79,0.0
20190704:1106,638.26,860.23,64.46,28.9,1.86,0.0
20190704:1206,560.36,746.36,53.53,29.2,1.93,0.0
20190704:1306,430.77,569.27,40.74,29.25,1.86,0.0
20190704:1406,259.67,351.34,27.27,28.76,2.14,0.0
20190704:1506,86.71,140.48,13.52,27.87,2.41,0.0
20190704:1606,0.0,0.0,0.0,26.57,2.14,0.0
20190704:1706,0.0,0.0,0.0,25.24,1.59,0.0
20190704:1806,0.0,0.0,0.0,24.26,1.52,0.0
20190704:1906,0.0,0.0,0.0,24.19,1.79,0.0
20190704:2006,0.0,0.0,0.0,23.37,1.86,0.0
20190704:2106,0.0,0.0,0.0,22.44,1.52,0.0
20190704:2206,0.0,0.0,0.0,21.78,0.97,0.0
20190704:2306,0.0,0.0,0.0,22.85,0.55,0.0
20190705:0006,0.0,0.0,0.0,22.71,0.41,0.0
20190705:0106,0.0,0.0,0.0,21.96,0.9,0.0
20190705:0206,0.0,0.0,0.0,21.43,0.9,0.0
20190705:0306,0.0,0.0,0.0,21.98,0.55,0.0
20190705:0406,1.18,9.02,2.61,21.84,0.55,0.0
20190705:0506,126.36,187.2,16.44,21.52,0.69,0.0
20190705:0606,313.33,413.25,30.16,23.53,0.55,0.0
20190705:0706,466.94,614.16,43.55,25.82,0.9,0.0
20190705:0806,580.83,777.88,56.1,27.46,1.17,0.0
20190705:0906,645.99,877.95,66.34,28.8,1.45,0.0
20190705:1006,673.56,916.93,70.19,29.61,1.86,0.0
20190705:1106,634.32,853.86,64.55,29.77,2.21,0.0
20190705:1206,564.25,749.18,53.61,29.93,2.48,0.0
20190705:1306,437.08,574.71,40.81,28.93,2.21,0.0
20190705:1406,263.79,356.45,27.32,28.02,1.72,0.0
20190705:1506,51.21,82.95,13.56,27.96,1.45,0.0
20190705:1606,0.0,0.0,0.0,27.0,0.9,0.0
20190705:1706,0.0,0.0,0.0,26.52,0.34,0.0
20190705:1806,0.0,0.0,0.0,25.82,0.41,0.0
20190705:1906,0.0,0.0,0.0,24.08,0.69,0.0
20190705:2006,0.0,0.0,0.0,23.51,0.62,0.0
20190705:2106,0.0,0.0,0.0,23.26,0.34,0.0
20190705:2206,0.0,0.0,0.0,21.44,1.1,0.0
20190705:2306,0.0,0.0,0.0,21.01,1.24,0.0
20190706:0006,0.0,0.0,0.0,20.9,1.17,0.0
20190706:0106,0.0,0.0,0.0,20.61,1.17,0.0
20190706:0206,0.0,0.0,0.0,21.42,0.76,0.0
20190706:0306,0.0,0.0,0.0,21.94,0.41,0.0
20190706:0406,0.0,1.0,2.57,21.6,0.41,0.0
20190706:0506,18.59,36.94,16.4,21.69,0.34,0.0
20190706:0606,305.71,403.14,30.14,22.67,0.14,0.0
20190706:0706,449.22,595.56,43.54,25.17,0.14,0.0
20190706:0806,558.88,754.35,56.12,26.52,0.41,0.0
20190706:0906,630.92,865.25,66.39,27.52,0.62,0.0
20190706:1006,642.15,875.61,70.29,27.84,1.1,0.0
20190706:1106,623.77,842.17,64.65,28.37,1.52,0.0
20190706:1206,555.47,738.46,53.69,28.9,1.93,0.0
20190706:1306,378.86,500.47,40.87,28.77,1.72,0.0
20190706:1406,248.57,336.53,27.37,27.94,1.24,0.0
20190706:1506,53.35,85.76,13.61,27.47,1.31,0.0
20190706:1606,0.0,0.0,0.0,25.78,0.41,0.0
20190706:1706,0.0,0.0,0.0,24.82,1.24,0.0
20190706:1806,0.0,0.0,0.0,23.77,0.76,0.0
20190706:1906,0.0,0.0,0.0,22.53,0.48,0.0
20190706:2006,0.0,0.0,0.0,22.04,0.62,0.0
20190706:2106,0.0,0.0,0.0,22.15,0.34,0.0
20190706:2206,0.0,0.0,0.0,21.88,0.48,0.0
20190706:2306,0.0,0.0,0.0,20.54,0.97,0.0
20190707:0006,0.0,0.0,0.0,20.4,1.38,0.0
